hgnc_symbol	agilent_gpl6848
OR2J2	
SLC22A18	A_23_P127868
SLC22A18	A_23_P139260
SLC22A18	
TBC1D3B	
TSBP1	A_24_P331675
TSBP1	A_32_P221907
ARL17B	A_23_P207680
ARL17B	A_23_P371885
ARL17B	A_24_P579826
ARL17B	
ARL17B	A_24_P659415
PRPF8	A_23_P38219
PRPF8	A_32_P402521
PRPF8	
GP6	
CCL18	A_23_P55270
PSORS1C2	A_23_P81926
PSORS1C2	A_24_P166434
PSORS1C2	A_24_P41794
HCP5	A_24_P238609
HCP5	A_32_P85500
SALL3	A_23_P393670
SALL3	
	A_24_P228130
GOLGA8J	A_24_P204290
GOLGA8J	A_32_P2392
GOLGA8J	A_32_P42236
GOLGA8J	A_32_P76853
PEBP1P3	
TCF19	A_23_P93321
TCF19	A_24_P349965
LINC01896	A_32_P199049
LINC01896	
GREM1	A_23_P432947
ATP9B	
CHRNA7	A_23_P163390
CES1P1	A_23_P206733
CDK7	
CDK7	A_23_P133585
NCR3	A_23_P251881
NCR3	A_32_P468522
NCR3	
CES5A	A_23_P118234
CES5A	A_24_P270674
CES5A	
FAN1	A_23_P377888
PSORS1C3	
BTNL2	A_23_P376686
SLC22A18AS	A_24_P372643
TBC1D3B	A_23_P164210
KCNQ1DN	A_23_P150648
NLRP2	
	A_23_P150648
TSBP1-AS1	A_24_P662636
SNORA54	
SAPCD1	A_24_P3804
ETF1P1	
HLA-P	
SCG5	A_23_P62081
TRBV6-5	
TRBV14	
TRBV12-1	
BRD2	A_23_P256898
BRD2	A_24_P307014
BRD2	
TRBV4-2	
TRBV5-1	A_32_P874898
MTMR10	
TRBJ2-6	
AGPAT1	A_23_P258093
AGPAT1	
TRBV7-7	
TRBV2	
KLF13	A_23_P413150
KLF13	A_32_P197489
KLF13	
MGAM	A_23_P42897
MGAM	
DDAH2	A_23_P19482
GSDMD	A_23_P112103
GSDMD	
HLA-W	
TNXA	A_24_P15834
MTCO3P1	
HLA-DRB4	A_24_P370472
TRBV16	
TRBVB	
TRBV6-1	A_24_P529627
KANSL1	
KANSL1	A_23_P55376
CCL3	
PRSS58	A_23_P82567
MUC4	A_24_P239176
NCF4-AS1	
NCF4	
NCF4	A_23_P109508
TRBV24-1	
POLR1H	A_24_P46577
POLR1H	
TRBJ2-7	
TRBJ1-3	
TRBVA	
TRBV26	
OR6W1P	A_23_P123164
TRBV4-1	
TRBC2	A_23_P352861
CUBNP2	
MARCHF8	A_23_P419277
MARCHF8	
TRBV8-1	
TRBV22-1	
TRBV10-3	
TRBJ1-1	
TRBJ2-3	
CCL4	A_23_P207564
OR6D1P	
TRBV7-5	
TRBJ2-5	
LINC01238	
ANKRD30BP3	
TRBV5-6	
OR13A1	
	A_32_P180971
TRBV12-2	
	A_23_P313031
	A_24_P194661
TRBV6-4	
ALOX5	A_23_P104464
ALOX5	
TRBJ1-2	
LILRA6	A_23_P368711
LILRA6	A_32_P70158
TRBD1	
SERPINF2	
SERPINF2	A_23_P89270
TRBJ2-4	
TRBV6-2	
PVALB	A_23_P17844
PVALB	
TRBV30	
RN7SL301P	
TRBV12-3	
RPL13AP	
TRBV3-1	A_24_P59053
TRBV8-2	
WBP1LP1	
GNL1	A_23_P145289
GNL1	A_23_P404965
GNL1	A_24_P393679
GNL1	
TRBV6-8	
TRBV29-1	
TRBV6-6	
TRBV15	
KEL	A_23_P252758
KEL	
CDC42EP5	A_24_P44916
CDC42EP5	
HLA-DQB3	
TAP1	A_23_P59005
	A_23_P164316
CES1	A_23_P206733
CES1	
LRRC37A	A_24_P238143
ZC3H3	
PYCR3	A_23_P383278
PYCR3	A_24_P4212
PYCR3	
RN7SL105P	
RPL15P4	
TRIM26	A_23_P214587
TRIM26	A_24_P377394
TRIM26	A_24_P898583
TRIM26	
VWA7	A_23_P42288
VWA7	
LRRC37A3	A_24_P238143
EGFL8	A_23_P168105
EGFL8	
TAMM41	
EEF1D	A_23_P31833
EEF1D	A_23_P31840
EEF1D	A_23_P389708
EEF1D	
RNU6-1207P	
TNXB	
OR2H1	A_23_P111092
OR2H1	A_24_P940897
OR2H1	
TRIM15	A_23_P214554
TRIM15	A_23_P500300
TRIM15	
DDT	A_23_P17769
DDT	
PATL2	
TRIM69	A_23_P48826
TRIM69	A_24_P50543
TRIM69	
MARK2P14	
NUP210P2	
	A_23_P207680
	A_23_P371885
	A_24_P659415
LTA	A_23_P156683
DDR1	
HCG4B	
HCG27	A_32_P21246
RPS26P8	
KIF5C	
OR12D1	
NRM	A_23_P8055
POMZP3	A_23_P168584
POMZP3	
GSTT1	A_23_P254944
GSTT1	A_24_P319001
GSTT1	
TNXB	A_24_P213884
LILRA1	
LILRA1	A_24_P348989
LILRA1	A_24_P393151
TC2N	A_23_P88439
TC2N	
HCG27	
ABR-AS1	
TRARG1	
PPT2	
PPT2	A_23_P42116
PPT2	A_23_P168105
PPT2	A_23_P424582
YWHAE	A_23_P72285
YWHAE	A_24_P123011
YWHAE	A_24_P123012
YWHAE	
UPK3B	A_24_P112160
UPK3B	
	A_32_P144953
MIF-AS1	A_32_P49334
GSTT3P	
GSTT2	A_23_P109427
GSTT2	A_23_P357571
LINC00685	
FABP5P13	
KRT18P53	
PPP2R3B	
SORD2P	A_23_P77103
SORD2P	A_32_P89691
SORD2P	
SPDYE16	A_24_P100846
SPDYE16	
	A_24_P734406
B2M	A_23_P37441
B2M	A_24_P740662
B2M	
CHCHD10	
ABHD16A	A_23_P156697
ABHD16A	
DTX2	
HSPA1L	
GSTT4	A_23_P29163
GSTT4	
DDTL	
LINC00588	A_23_P252566
MMP11	A_23_P57417
MMP11	
LINC01606	A_24_P931653
LINC01606	A_24_P529584
LINC01606	
HCG9P5	
IGHA2	A_23_P61042
MDC1	A_23_P19455
MDC1	
MCCD1	A_32_P20439
FLOT1	A_23_P214603
	A_32_P199370
IGHD4-17	
ZNF251	
ZNF251	A_23_P418204
ZNF251	A_24_P49517
IGHEP1	
MAP3K14	
IGHG3	
UBQLN1P1	
UQCRHP1	
OR10C1	A_24_P60680
IGHJ5	
HLA-DQB2	A_23_P19510
ATP6V1G1P1	
IGHD1-26	
CATSPERB	A_23_P77043
CATSPERB	
IGHD7-27	
IGHV3-11	
LINC03009	A_32_P219963
LINC03009	
IGHD3-3	
IGHD3-22	
IGHD6-19	
DDX39B-AS1	
IGHJ1	
HLA-DQB1-AS1	A_32_P191417
IGHJ2	
MRPS16P3	
RPL3P2	
IGHV3-20	
GSTT2B	A_23_P109427
GSTT2B	A_23_P357571
IGHE	A_24_P109921
APOL5	A_23_P166438
HLA-A	
IGHV1-24	
PPP1R18	A_23_P331479
PPP1R18	A_23_P8055
IGHJ3P	
FAM30A	A_23_P140190
FAM30A	A_24_P95723
LAIR2	
LAIR2	A_23_P209129
RBFOX2	A_23_P103099
RBFOX2	
ELK2BP	
IGHA1	A_23_P136026
RN7SL268P	
PPP2R3B	A_23_P45517
IGHD1-14	
IGHV1-3	A_24_P161764
IGHVIII-38-1	
IGHV7-34-1	
RDM1P2	
IGHV4-34	
IGHGP	
LINC02829	
HLA-Z	
IGHM	A_24_P417352
IGHV4-39	
STH	A_24_P256512
IGHG1	A_23_P218126
IGHG1	A_23_P384127
IGHG1	
HLA-DMB	A_24_P481844
HLA-DMB	A_32_P351968
HLA-DMB	A_23_P259561
HLA-DMB	
LINC02570	
LINC02825	
LENG9	A_32_P493225
IGHV3-33	
TBX22	A_23_P159676
TBX22	
IGHD6-25	
POLR3GP1	
IGHD2-8	
IGHVIII-47-1	
IGHV3-21	
	A_24_P118641
	A_24_P153587
	A_32_P832555
IGHV1-17	
IGHD6-6	
IGHD	A_24_P135384
NANOGP7	
CXADRP2	A_32_P125135
LINC02203	
LINC02203	A_23_P336176
LINC02203	A_24_P210611
PPP1R2P1	A_24_P15743
IGHV1-12	
IGHD2-21	
OR10C1	
IGHD5-12	
SLC20A1P2	
IGHJ6	
HLA-N	
IGHV1-45	
LONRF2P4	
IGHV3-50	
IGHV4-28	
	A_23_P336176
	A_24_P210611
IGHV3-53	
CHCHD2P2	
IGHD4-23	
	A_32_P9986
IGHG4	A_24_P24371
	A_24_P136211
	A_24_P171043
GTF2H2C_2	A_24_P274640
GTF2H2C_2	
OR4M2B	
ERMARD	
ERMARD	A_32_P129527
ERMARD	A_32_P129530
DDX6P1	
GRAMD4P6	
NBEAP4	
NF1P9	
PPIAP9	A_24_P307486
IGHJ2P	
IGHV1-68	
IGHVIII-22-2	
IGHVII-40-1	
IGHV3-54	
C2	A_23_P133916
C2	A_32_P162183
C2	A_32_P162187
C2	
C2	A_23_P433865
IGHJ3	
IGHV3-16	
POTEB3	A_32_P16007
MSH5-SAPCD1	
IGHJ4	
IGHJ1P	
IGHV7-56	
IGHV3-13	
ADAM2	A_23_P136832
ADAM2	
PFDN6	A_23_P122563
PFDN6	
PFDN6	A_32_P175462
IGHV1-18	
IGHVIII-25-1	
IGHD3-9	
IGHVIII-2-1	
IGHVII-74-1	
IGHVII-15-1	
IGHVII-44-2	
IGHV3-19	
ADAM6	
IGHD1-20	
IGHVIII-11-1	
IGHVIII-5-1	
IGHVIII-13-1	
IGHV1-2	A_23_P147224
SPACA7	A_23_P65302
IGHVIII-67-3	
IGHV3-30-2	
HOMER2P2	
IGHD5-24	
IGHD2-15	
IGHV3-64	
IGHV3-65	
IGHV3-35	
IGHVII-22-1	
ELK2AP	
DUX4L9	
IGHV3-15	
TUBB7P	
IGHV5-51	
FRG2	
CEP72-DT	
CEP72	
IGHVII-46-1	
IGHV3-42	
IGHV3-6	
IGHV3-7	
TUBGCP3	A_23_P76705
TUBGCP3	A_24_P313096
TUBGCP3	
IGHV2-26	
IGHV4-55	
SLC9A3	
IGHD5-5	
GPI	
IGHD4-4	
IGHD3-10	
IGHVII-67-1	
IGHV7-27	
IGHV3-41	
IGHVII-62-1	
IGHVIII-5-2	
IGHV4-59	A_24_P315854
IGHV4-59	A_24_P315862
LINC01070	
IGHV3-33-2	
IGHV2-70	
LINC01043	
IGHVIII-76-1	
IGHV3-43	
LINC01044	
IGHV3-66	A_24_P24053
HLA-DMA	A_23_P42306
HLA-DMA	A_24_P50245
IGHD3-16	
IGHVII-53-1	
IGHV3-22	
IGHV3-72	
IGHV3-48	
FRG1	A_23_P121773
FRG1	
UBD	A_23_P81898
IGHV7-40	
IGHV3-69-1	
IGHV1-69D	
IGHV3-29	
IGHV3-36	
IGHV1-58	
IGHV2-5	
IGHV3-47	
IGHVIII-44	
IGHV8-51-1	
IGHV3-57	
IGHV3-63	
IGHVIII-26-1	
IGHVII-30-1	
IGHD1-1	
IGHV6-1	A_23_P390209
IGHV3-60	
IGHV3-38	
LILRB4	
LILRB4	A_24_P65722
IGHV3-73	
RDH13	
IGHV4-61	A_24_P315854
IGHV4-61	A_24_P315862
IGHD5-18	
IGHVII-51-2	
IGHD6-13	
IGHV3-74	A_24_P15388
IGHV3-25	
IGHVII-65-1	
IGHV3-75	
IGHV2-70D	
IGHD1-7	
IGHVII-33-1	
IGHV3-37	
IGHVII-26-2	
IGHV3-62	
ATP5MC1P1	
IGHV1-67	
IGHVII-1-1	
IGHD2-2	
HOMER2P1	
IGHVIV-44-1	
IGHD4-11	
IGHV1-69-2	A_32_P65589
IGHV3-30	
IGHVIII-67-4	
VARS1	
VARS1	A_23_P258714
IGHV4-4	
CUTA	A_23_P214678
CUTA	
IGHG2	
GAL3ST2	A_23_P326157
GAL3ST2	
NEU4	A_24_P246891
NEU4	
IGHV3-71	
IGHV1-69	
IGHV3-52	
IGHV3-49	A_24_P315941
COPDA1	
IGHV3-76	
IGHVII-49-1	
IGHV1-46	A_32_P190951
IGHV1-46	A_32_P190959
SLC20A1P1	
IGHVII-60-1	
IGHV5-78	A_23_P343900
IGHV3-23	
CLN8	
CLN8	A_23_P253734
CLN8	A_23_P253738
CLN8	A_23_P407206
IGHVIII-67-2	
IGHV1-14	
MCCD1P1	
BAG6	A_24_P608411
BAG6	A_23_P111141
BAG6	
CLN8-AS1	A_32_P186725
GARRE1	A_23_P324490
LINC00242	
LINC00574	A_23_P168165
DYNLT2	A_23_P416732
DYNLT2	A_32_P38283
DYNLT2	A_32_P38286
RN7SKP117	
RPS27P14	
MARVELD2	A_24_P106363
MARVELD2	A_23_P401675
MARVELD2	
SAPCD1-AS1	
HLA-DPB2	A_23_P59167
HLA-DPB2	
RNF5	A_23_P320200
RNF5	A_23_P8095
LINC01237	
EHMT2	A_23_P214638
EHMT2	A_24_P303390
EHMT2	
FAM240C	
HLA-J	A_24_P418044
TRIM31	A_23_P122493
TRIM31	
RTP5	A_24_P197284
PDCD1	A_23_P136405
PDCD1	
C6orf15	A_24_P72364
GRK1	A_23_P313542
TMEM255B	
	A_24_P590547
TMC4	A_23_P330461
TMC4	
LINC00552	
ADAM9	A_23_P72643
RPL7AP80	
HLA-U	
	A_24_P904903
	A_32_P36192
COL11A2P1	
MTCO2P32	
LPCAT1	
LPCAT1	A_23_P213471
LPCAT1	A_24_P406006
RNU6-164P	
ADAM32	
ADAM32	A_23_P44665
LILRB1-AS1	
LILRB3	A_23_P368711
LILRB3	A_32_P70158
LILRB3	
GAPDHP26	
BAAT	A_23_P71810
TAF4	
TAF4	A_23_P80062
FYTTD1P1	
TRMT112P4	
PLPPR1	A_23_P259707
PLPPR1	
	A_23_P70534
CDH4	A_23_P17593
CDH4	A_23_P28999
HLA-G	A_24_P311926
TUBB	A_23_P387057
TUBB	A_23_P81912
B3GALT4	
SNHG32	A_23_P122531
DHX16	A_23_P168062
CLPTM1L	
TRPC6P4	
HLA-DRB2	
GLIS2	A_23_P323154
TSBP1	
OCLN	A_23_P92672
OCLN	A_24_P102053
VASN	A_23_P129695
MAPK15	A_23_P60962
MAPK15	A_24_P89835
MAPK15	
CORO7-PAM16	A_23_P206830
LY6L	
	A_24_P3704
LY6H	A_23_P134914
LYPLA2P1	
HLA-DPA2	A_24_P246626
TRIM40	A_23_P402778
TRIM40	
TRIM40	A_24_P894776
NPIPA5	A_32_P215179
NOMO1	A_23_P44581
NOMO1	
LINC02536	
PTPRK-AS1	
MRPS17P5	
PTPRK	A_32_P99100
PTPRK	
FAM83H	A_23_P421175
FAM83H	A_24_P800604
FAM83H	
SMIM10L1	A_32_P231302
SMIM10L1	A_32_P42518
LINC02904	
LINC02878	
GLIS2-AS1	
GFUS	A_23_P94301
GFUS	
NMRAL1	A_23_P26649
NMRAL1	
TAS2R19	A_23_P340312
PRB3	
CCDC125	A_23_P432591
CCDC125	
MSH5	
LINC01511	
SLC6A3	A_24_P397435
SLC6A3	
LY6E	A_24_P317762
LY6E	
TAS2R42	
PSMB8	
PSMB8	A_23_P250629
ADAM18	
ADAM18	A_23_P72527
LY6G5B	A_23_P59130
CCL23	A_24_P133905
CCL23	A_24_P319088
SUCLA2P1	A_24_P118953
HLA-DRB1	
HLA-DPA1	A_24_P243528
HLA-DPA1	
	A_23_P39185
NAIPP4	A_24_P72139
	A_32_P47301
TBC1D3G	A_23_P164210
HMGN1P12	
CFL1P5	
AK6	A_23_P21734
AK6	
PRB4	
PRB4	A_23_P116872
TAS2R43	A_23_P303851
PUF60	A_23_P9756
PUF60	A_24_P149645
PUF60	
HMOX2	A_23_P100501
HMOX2	A_24_P381945
HMOX2	
PRH1	
PRH1	A_23_P62042
TNXB	A_23_P156708
TNXB	A_24_P15834
C6orf47-AS1	
	A_23_P62042
LY6E-DT	
AK3P2	
TSPY24P	
ZNF92P1Y	
RBMY3AP	
RFTN1P1	
CCL16	A_23_P207582
SERBP1P2	
TSPY12P	A_24_P298886
DUX4L19	
TTTY12	A_23_P148641
TTTY12	
TTTY7B	A_32_P737629
RPL3P10	
DDX52	A_23_P118660
DDX52	A_24_P1929
DDX52	A_32_P153423
DDX52	
OFD1P3Y	
RBMY2HP	
TTTY6	A_23_P171409
ELOCP35	
SLC9B1P1	
USP12PY	
TTTY23	A_24_P340227
KDM5DP1	
TTTY7	A_32_P737629
LINC00279	
DUX4L17	
PRY	A_23_P11408
	A_32_P15898
	A_23_P49391
	A_24_P227971
RRN3	A_23_P206877
RRN3	A_24_P382017
RRN3	
	A_24_P221615
	A_24_P110242
TSPY18P	
PCMTD1P1	
HSFY7P	
ZNF736P6Y	
TUSC2P1	
RBMY2AP	
FAM197Y5	A_24_P298723
FAM197Y5	A_24_P298716
TTTY2B	A_32_P413094
TTTY2B	
TTTY21	A_24_P186114
MRPS36	A_23_P29575
PUDPP1	
CDRT15P10	
USP9Y	
USP9Y	A_24_P348861
USP9Y	A_23_P137226
HLA-F	A_23_P145264
HLA-F	
	A_32_P156373
	A_23_P111112
	A_23_P251259
	A_23_P324807
HLA-E	A_23_P30848
HLA-E	A_24_P326082
HLA-E	A_32_P460973
CDH12P4	
TBC1D3K	
RING1	A_24_P200694
ZDHHC20P1	
IER3	A_23_P42257
FKBPL	A_23_P70566
RPL12P1	A_24_P100792
RPS18	
CYP21A1P	
HLA-DPB1	A_23_P258769
HLA-DPB1	
AIF1	A_23_P214627
HMGB1P24	A_32_P134580
LHX1-DT	
LYZL6	A_23_P130056
LYZL6	
LY6G6C	A_23_P8083
	A_24_P343233
MRPL45	A_23_P113623
MRPL45	A_32_P9575
CDY3P	
PRY2	A_23_P11408
PARN	A_23_P113026
PARN	A_24_P147190
PARN	
TSPY25P	
OFD1P8Y	
NAPRT	A_23_P258312
NAPRT	A_23_P43238
RNF19BPY	
TSPY23P	
HLA-DOA	A_23_P30927
HLA-DOA	A_24_P354800
HLA-DOA	A_32_P356316
HLA-DOA	A_23_P302386
FAM197Y2	A_24_P298723
FAM197Y2	A_24_P298716
TUBB1P2	
DUX4L31	
TSPY13P	
TBC1D3L	
ACTR3BP1	
RPS24P1	
RBMY2FP	A_23_P424689
RBMY2FP	
NEK4P1	
TTTY1B	A_24_P323131
RCC2P2	
ZNF736P8Y	
RBMY2OP	
EIF1AY	A_23_P148629
EIF1AY	A_24_P237511
EIF1AY	
PAM16	A_23_P206830
PAM16	
DHFRP2	
ZNF70P1	
AGER	A_23_P93360
AGER	
HLA-DRB7	A_24_P343233
TSPY19P	
HLA-P	A_23_P338113
BPY2	
BPY2	A_23_P45598
ACACA	A_23_P141434
ACACA	A_32_P215318
ACACA	
HLA-L	
CCDC166	A_24_P937790
HLA-DRB1	A_23_P31006
HLA-DRB1	A_24_P343233
ZNF707	
ZNF707	A_23_P83714
ZNF707	A_24_P715644
MTND1P12	
STSP1	
CTBP2P1	
MTND6P1	
DLGAP5P1	
HLA-DRA	
CDC27P2	
TTTY8B	A_23_P45592
TTTY8B	
PABPC1P5	
TSPY22P	
RCC2P1	
SHROOM2P1	
TTTY2	A_32_P413094
USP9YP22	
TTTY18	
DNAJA3	A_23_P118306
DNAJA3	
RBMY2QP	
DUX4L18	
TSPY16P	
RBMY2BP	
RBMY2GP	
ZNF736P11Y	
OFD1P9Y	
BPY2DP	
RBMY2JP	
CHEK2P1	A_23_P109452
RBMY2UP	
FAM224B	
ZNF886P	
HTATSF1P1	
ELOCP8	
OFD1P16Y	
TTTY25P	
FAM197Y1	A_24_P298723
ASS1P6	A_24_P900555
SNX18P1Y	
RBMY2NP	
TTTY1	A_24_P323131
USP9YP4	
MED14P1	
HSFY5P	
ZNF885P	
ARSFP1	
ZNF736P7Y	
SURF6P1	
XGY1	
ANKRD20A6P	
TTTY8	A_23_P45592
TTTY8	
SAR1AP1	
ABCF1	A_23_P251660
ABCF1	
RBMY2KP	
TSPY21P	
TTTY19	
TSPY17P	
TTTY4	A_32_P944252
TSPY15P	
ELOCP4	
TTTY23B	A_24_P340227
TTTY22	
TTTY22	A_24_P331693
TSPY11P	
MXRA5Y	
DUX4L16	
TSPY10	A_23_P22800
TSPY10	
TSPY10	A_24_P221869
PLA2G10	A_23_P88767
	A_23_P391583
CFB	A_23_P156687
CFB	A_32_P162183
CFB	
MTCYBP1	
USP9YP17	
TTTY17A	
AGPAT5P1	
TSPY20P	
FAM41AY1	
TTTY6B	A_23_P171409
ELOCP15	
FAM197Y4	A_24_P298716
FAM197Y4	A_24_P298723
TRIM60P3Y	
MTND1P1	
LINC00280	
PRRC2CP1	
TSPY5P	A_24_P763407
ZNF736P10Y	
TSPY1	A_23_P22800
TSPY1	
RPL23AP1	A_32_P76811
GTF2H4	A_23_P251259
GTF2H4	
CDIP1	A_23_P15247
CDIP1	
CDY12P	
MTND2P3	
TIGD5	A_23_P20437
TIGD5	A_32_P150040
CDY13P	
RBMY1KP	
TTTY11	A_23_P160017
TTTY11	
ZNF623	
TTTY21B	A_24_P186114
ARSDP1	A_23_P217712
TTTY5	A_23_P34209
CDY4P	
MROH6	A_23_P369634
MROH6	A_23_P369641
MROH6	
RBMY1D	A_23_P171397
RBMY1D	A_24_P23641
RBMY1D	A_24_P400604
PKD1P3	A_24_P477127
PKD1P3	
	A_24_P477127
	A_24_P482206
	A_32_P215179
CEP20	A_23_P390744
CEP20	A_24_P193509
CEP20	
SCRIB	A_23_P159039
SCRIB	
RBMY2WP	
USP9YP24	
TTTY10	A_23_P320622
TTTY10	
UBE2V1P3	
FAM8A4P	
ARSLP1	A_24_P562369
ARSLP1	
TRIM60P8Y	
HLA-DPA3	
FAM197Y9	A_24_P298723
FAM197Y9	A_24_P298716
FAM197Y3	A_24_P298723
FAM197Y3	A_24_P298716
PAIP1P1	
NFKBIL1	A_23_P145301
NFKBIL1	
MED13P1	
TSPY6P	A_23_P22800
LENG8-AS1	
CYCSP46	
RNU6-303P	
RNA5SP518	
RN7SL702P	
RNA5SP520	
RNA5SP521	
RNU6-109P	
RNA5-8SP6	
RNA5SP519	A_24_P714618
RNU6-184P	
OFD1P6Y	A_23_P251868
OFD1P6Y	A_23_P406242
CORO7	A_23_P38046
CORO7	
HSFY2	A_23_P62446
MPIG6B	A_23_P81930
MPIG6B	A_23_P81934
MPIG6B	A_32_P168342
MPIG6B	A_32_P168349
RPL15P20	
ABCC6P2	
THEMIS	
GPM6BP2	
USP9YP2	
ELOCP14	
PRYP6	
XKRYP2	
PDXDC1	A_23_P147845
PDXDC1	
PDXDC1	A_23_P391583
USP9YP10	
USP9YP28	
RNU1-41P	
OFD1P7Y	
MTCYBP2	
ZNF839P1	
CD24P4	
RNU6-255P	
GAPDHP19	
CLUHP1	
TAF9P1	
CDY5P	
ELOCP36	
PRYP1	
ACTG1P2	
XKRY	A_23_P34183
USP9YP23	
USP9YP27	
RNU1-128P	
TRAPPC2P3	
OFD1P1Y	
ELOCP6	
CDY6P	
USP9YP7	
USP9YP6	
CDY7P	
USP9YP34	
USP9YP32	
CDY8P	
ELOCP12	
TRAPPC2P8	
USP9YP15	
RNU1-95P	
USP9YP16	
XKRY2	A_23_P34183
ACTG1P11	
PRYP2	
ELOCP26	
CDY9P	
TAF9P2	
CLUHP2	
FAM224A	
RNA5SP522	
RNA5SP523	
TUBB1P1	
FAM41AY2	
ELOCP13	
OFD1P4Y	
USP9YP14	
RNU1-48P	
USP9YP5	
	A_23_P62446
XKRYP1	
PRYP5	
ELOCP7	
USP9YP1	
GPM6BP1	
TTTY9B	A_23_P251868
TTTY9B	A_23_P406242
RAB9AP4	
TRAPPC2P7	
TTTY14	A_23_P62446
TTTY14	A_24_P216625
TTTY14	A_24_P66233
TTTY14	A_23_P73848
TTTY14	A_23_P251232
TTTY14	
KDM5D	
SLC44A4	A_23_P93349
SLC44A4	A_24_P684183
SLC44A4	
CEP170	A_24_P36944
CEP170	
PBX2	A_23_P214658
PBX2	
LINC03003	A_24_P281128
RPS18	A_23_P214666
RN7SKP175	
OSCAR	
COL11A2	
HCG25	
HSFY1	A_23_P62446
AKT3	A_23_P160354
AKT3	A_24_P110983
AKT3	A_24_P45481
AKT3	
TGIF2LY	A_23_P73858
RBMY1F	A_23_P171397
RBMY1F	A_24_P400604
TNXB	A_24_P911362
TNXB	A_24_P33217
PKD1P1	A_24_P477127
PKD1P1	
ABCC6	A_23_P100539
ABCC6	A_23_P366828
ABCC6	
ABCC6	A_23_P15272
CDY2A	A_32_P401091
ZNF736P3Y	
TRIM60P9Y	
PRKY	A_23_P137248
PRKY	A_24_P186030
PRKY	
RN7SKP282	
RNU6-941P	
RNU6-521P	
SRIP3	
GOT2P5	
ATP5PFP1	
TRIM60P10Y	
ZNF736P2Y	
TRIM60P11Y	
ZNF736P1Y	
ZNF736P5Y	
BPY2C	A_23_P45598
BPY2C	
LINC01347	
LINC01347	A_23_P355776
SDCCAG8	A_23_P34546
SDCCAG8	A_23_P34548
SDCCAG8	A_24_P179489
SDCCAG8	
TTTY4C	A_32_P944252
DAZ4	A_23_P259934
DAZ4	A_23_P392738
DAZ4	A_32_P169455
DAZ4	A_32_P504673
DAZ4	
HLA-DQA1	
C6orf136	A_23_P300826
C6orf136	
PRR3	A_23_P42251
PRR3	A_24_P106454
PRR3	
RNU6-747P	
MYO19	A_23_P320250
MYO19	A_23_P100868
MYO19	
MPV17L	A_23_P357351
MPV17L	A_32_P174303
MPV17L	A_32_P78809
NTAN1	A_23_P170498
NTAN1	
GPANK1	A_23_P133923
GPANK1	
NOTCH4	A_23_P365614
NOTCH4	A_24_P26496
TAP2	A_23_P368067
TAP2	
CSNK2B	A_24_P804263
CSNK2B	A_24_P97931
CSNK2B	
VPS52	A_23_P70583
VPS52	
NPIPA3	A_32_P215179
NPIPA3	
BMERB1	A_23_P326319
BMERB1	
HLA-DPA1	A_23_P30913
	A_24_P342572
CDY2B	A_32_P401091
XGY2	A_24_P818529
XGY2	
BFAR	A_23_P65963
BFAR	A_24_P184931
BFAR	
RNU6-1334P	
SRY	A_23_P85265
RNASEH2CP1	A_24_P818529
TOMM22P2	
HLA-A	A_23_P408353
HLA-A	A_24_P418044
RPS4Y1	A_23_P259314
RPS4Y1	
HLA-S	
KIFC1	A_23_P133956
KIFC1	
SLC39A7	
SLC39A7	A_23_P70571
PKD1P6	
PKD1P6	A_24_P477127
PKD1P6	A_32_P215170
PKD1P6	A_32_P215179
PKD1P6	A_24_P601576
HSFY3P	A_32_P731227
NAP1L1P2	
ZFY	A_23_P62465
ZFY	A_24_P942743
ZFY	
PCGF2	
NDE1	A_23_P206901
NDE1	A_24_P210675
NDE1	
ZFY-AS1	
EEF1A1P41	
PSMA6P1	A_32_P43217
SFPQP1	
TAB3P1	
DPPA2P1	
DDX3Y	A_24_P130936
DDX3Y	
RPL17P40	
	A_24_P350708
MARF1	A_23_P26674
MARF1	
MLLT6	
MLLT6	A_23_P410653
MLLT6	A_24_P265111
MLLT6	A_24_P719579
MLLT6	A_32_P98683
LILRA5	
RPL7AP7	
ZNHIT3	A_23_P383435
ZNHIT3	
PRPF31-AS1	
	A_23_P90497
CASKP1	
UTY	A_23_P160004
UTY	
UTY	A_23_P329835
ABCC1	A_24_P227831
ABCC1	
SFTA2	
SFTA2	A_24_P149248
TADA2A	A_23_P66658
TADA2A	A_23_P66664
TADA2A	
RPL35AP4	
OR12D3	
ATF6B	A_23_P59163
ATF6B	A_24_P419109
ATF6B	A_24_P911362
ATF6B	
HLA-DOA	A_24_P332981
FLOT1	A_23_P314526
FLOT1	A_24_P794833
FLOT1	
CCHCR1	
CCHCR1	A_23_P145330
HLA-DQA2	A_23_P42302
HLA-DQA2	A_24_P852756
MRM1	A_23_P15603
GGNBP2	A_23_P38408
GGNBP2	A_24_P67892
GGNBP2	A_24_P67976
GGNBP2	
TAP2	A_23_P214444
HLA-J	A_24_P263767
NPIPA1	A_24_P477127
NPIPA1	A_32_P215179
NPIPA1	
HCG4B	A_24_P255874
	A_23_P49467
NOMO3	
CCL15	
CCL15	A_24_P301501
PIP4K2B	A_23_P362207
PIP4K2B	A_23_P407115
PIP4K2B	A_24_P245246
PIP4K2B	
TAPBP	A_23_P365719
TAPBP	A_23_P315336
TAPBP	A_23_P259580
TAPBP	A_23_P360291
