hgnc_symbol	affy_hta_2_0
CREBRF	TC05000958.hg
H3C6	TC06000174.hg
H3C6	ADDON002746.hg
TAAR1	ADDON002861.hg
TAAR1	TC06002118.hg
ACVRL1	
ACVRL1	TC12002362.hg
ACVRL1	TC12000410.hg
	TC10001499.hg
	TC10002759.hg
MIR4679-2	TC10001503.hg
MIR4679-1	TC10000634.hg
SFTA1P	
SFTA1P	TC10002467.hg
SFTA1P	TC10001030.hg
PTP4A1	TC06000697.hg
PTP4A1	TC06002848.hg
PTP4A1	
MIRLET7G	TC03001450.hg
GLYCTK	
GLYCTK	TC03002345.hg
GLYCTK	TC03000332.hg
LINC00710	
LINC00710	TC10001032.hg
LINC00710	TC10002469.hg
PTPA	
TIAM2	TC06003141.hg
TIAM2	TC06004104.hg
TIAM2	
TIAM2	TC06003140.hg
CDC42P5	
	TC05002070.hg
MIR1301	TC02001659.hg
BNIP1	TC05000959.hg
BNIP1	
ARNILA	ADDON000662.hg
ARNILA	ADDON001294.hg
ARNILA	TC02001660.hg
DTNB-AS1	TC02000143.hg
	TC02001662.hg
	TC02003541.hg
	TC02000766.hg
TFCP2L1	TC02002263.hg
TFCP2L1	
GLYCTK-AS1	
GLYCTK-AS1	TC03001451.hg
MIR135A1	TC03001452.hg
PPP2R5CP	
BAP1	TC03001453.hg
BAP1	TC03002916.hg
BAP1	
ATP5MGP6	
ATF4P3	
UBALD2	TC17000868.hg
UBALD2	
ACVR1B	TC12000411.hg
ACVR1B	
TRIM64FP	
KDM6B	TC17000118.hg
KDM6B	TC17000117.hg
KDM6B	
OR7E102P	
TRIM51JP	
TRIM43	TC02002095.hg
TRIM43	TC02000575.hg
B4GALT3	
B4GALT3	TC01003420.hg
	TC10000080.hg
	TC10001033.hg
CELF2-AS2	TC10001034.hg
CELF2-AS2	TC10002471.hg
CELF2-AS2	
UBTFL3	
ANKRD44-DT	TC02001144.hg
NPM1P46	
SHISAL2B	TC05000273.hg
	TC10001035.hg
CELF2-AS1	ADDON001693.hg
CELF2-AS1	TC10001036.hg
SF3B1	TC02002647.hg
SF3B1	
	TC10001902.hg
NUDT13	TC10000457.hg
NUDT13	
SREK1IP1	TC05001405.hg
SREK1IP1	
RNU6-574P	TC12000412.hg
TAMALIN	TC12000413.hg
TAMALIN	
ERGIC1	
	TC17002328.hg
RPS20P14	
RPL39L	TC03002091.hg
ADAMTS4	TC01003421.hg
ADAMTS4	
GOLGA6L25P	TC15001063.hg
GOLGA6L25P	TC15002438.hg
	TC15001063.hg
	TC15002438.hg
GOLGA6L24P	TC15001063.hg
GOLGA6L24P	TC15002438.hg
TMEM266	TC15000706.hg
TMEM266	
ST6GAL1	
ST6GAL1	TC03002711.hg
FCER1G	TC01001382.hg
FCER1G	
AKAP8L	TC19001254.hg
AKAP8L	
NR4A1	
NR4A1	TC12000414.hg
NR4A1	TC12002363.hg
APOA2	TC01003422.hg
APOA2	
KRT41P	
	TC15002631.hg
	TC15001684.hg
GULOP	
TYRO3P	TC15001686.hg
TYRO3P	TC15002632.hg
ISL2	TC15000707.hg
ISL2	
	TC17002330.hg
CLU	TC08002263.hg
CLU	TC08001081.hg
CLU	
FAM20A	TC17002760.hg
FAM20A	TC17001824.hg
FAM20A	
	TC10001400.hg
	TC10002704.hg
SNORA11F	TC10001400.hg
SNORA11F	TC10002704.hg
SNORA11F	TC10001401.hg
ECD	TC10001402.hg
ECD	TC10001403.hg
ECD	TC10002705.hg
ECD	
	TC15001687.hg
ABCB8	
TOMM40L	TC01001383.hg
TOMM40L	
OTUD7A	TC15002465.hg
OTUD7A	TC15002464.hg
OTUD7A	TC15001166.hg
OTUD7A	
	TC02001146.hg
RNU6-1029P	TC02001147.hg
HSPE1	
HSPE1	TC02005004.hg
PPIP5K1	TC15002808.hg
PPIP5K1	TC15002809.hg
PPIP5K1	
CWC27	
CWC27	TC05000275.hg
HSPE1-MOB4	
ORM1	TC09002907.hg
ORM1	
	TC03001735.hg
	TC03003068.hg
	TC03003069.hg
	TC03002516.hg
	TC03000656.hg
KLF15	TC03001736.hg
KLF15	
MOB4	TC02005005.hg
MOB4	
NR4A1AS	
	TC12001511.hg
CFAP100-DT	ADDON000755.hg
CFAP100-DT	TC03003070.hg
CFAP100-DT	ADDON001375.hg
CFAP100-DT	TC03001737.hg
	TC12002544.hg
	TC12000797.hg
CFAP100	TC03000657.hg
CFAP100	
RNASE10	TC14000058.hg
RNASE10	TC14000057.hg
ORM2	TC09002906.hg
LINC02401	TC12000798.hg
LINC02401	TC12002545.hg
RNASE11	
MIR5187	
ARSG	TC17000802.hg
ARSG	
RNF44	TC05002094.hg
RNF44	
RNASE12	
STAB2	TC12000799.hg
STAB2	
AKNA	TC09001508.hg
AKNA	
GARIN2	
GARIN2	TC14000402.hg
	TC03001738.hg
ZXDC	
ZXDC	TC03001739.hg
	TC15000590.hg
	TC15001551.hg
ZNF609	TC15000593.hg
ZNF609	
ZNF609	TC15000596.hg
NR1I3	
NR1I3	TC01003423.hg
	TC05002098.hg
	TC05003363.hg
	TC05003364.hg
	TC05002099.hg
LINC01574	TC05002761.hg
LINC01574	TC05001006.hg
AMZ2	TC17002328.hg
AMZ2	TC17000801.hg
AMZ2	
CDHR2	TC05001002.hg
CDHR2	
FAM149B1	TC10000458.hg
FAM149B1	
	TC15000595.hg
RNU6-549P	TC15000596.hg
OAZ2	TC15002576.hg
OAZ2	TC15001552.hg
OAZ2	
	TC12000800.hg
UROC1	TC03001741.hg
	TC12001897.hg
	TC12001898.hg
	ADDON000178.hg
	TC12001900.hg
	ADDON001810.hg
ZSCAN12	TC06001439.hg
ZSCAN12	TC06003557.hg
MEI4	TC06002886.hg
MEI4	TC06000752.hg
KIF5A	
KIF5A	TC12000534.hg
KIF5A	TC12002400.hg
TMEM181	TC06001133.hg
TMEM181	TC06001134.hg
MIR6843	
SCARA3	TC08000209.hg
CFAP210	TC02002511.hg
CFAP210	
CGRRF1	TC14000318.hg
CGRRF1	
GPR6	TC06000881.hg
DNAJC9	
DNAJC9	TC10002965.hg
UFL1	
UFL1	TC06000819.hg
	TC10001405.hg
OR6U2P	
EIF4A2P2	
WHRN	
WHRN	TC09001510.hg
DNAJC9-AS1	TC10000459.hg
DNAJC9-AS1	TC10002126.hg
DNAJC9-AS1	
FHL5	TC06000820.hg
	TC12001582.hg
OR10AE3P	
C3orf22	TC03001742.hg
PSMB3P1	
PHOSPHO2	TC02005003.hg
PHOSPHO2	
RNU6-1086P	TC08000210.hg
MRPS16	
MRPS16	TC10002964.hg
	TC12002384.hg
	TC08000211.hg
	TC08001851.hg
RPS7P8	
MIR3622B	TC08001082.hg
MIR3622A	TC08000211.hg
MIR3622A	TC08001851.hg
RNU4-70P	TC06001954.hg
	TC08000212.hg
TYMSP1	
CCDC25	TC08001084.hg
CCDC25	
RNA5SP138	TC03001743.hg
SERAC1	TC06002260.hg
SERAC1	
NUP210P1	
NUP210P1	TC03000659.hg
NUP210P1	TC03002517.hg
RDH5	
RDH5	TC12003300.hg
	TC15002239.hg
	TC15000597.hg
	TC15000221.hg
THSD4	TC15000648.hg
THSD4	TC15002260.hg
THSD4	
	TC14000624.hg
	TC14001846.hg
	TC14000625.hg
	ADDON000257.hg
HHIPL1	TC14000626.hg
KLHL23	TC02005002.hg
KLHL23	
KLHL23	TC02003679.hg
	TC10002127.hg
	ADDON000072.hg
	TC10000460.hg
	ADDON001729.hg
RNU6-833P	TC10000461.hg
RCC2P4	
	TC10000462.hg
ANXA7	TC10001408.hg
ANXA7	
NRROS	TC03003367.hg
RABGEF1	ADDON001577.hg
RABGEF1	TC07003328.hg
RABGEF1	ADDON000952.hg
RABGEF1	ADDON001160.hg
RABGEF1	
RNU6-646P	TC03002166.hg
PAK2	TC03001100.hg
PAK2	
ADAMTS6	TC05001406.hg
ADAMTS6	
	TC02001006.hg
PTCHD3P2	
CD63	
CD63	TC12001584.hg
CYB5AP2	
SSB	
SSB	TC02001007.hg
	TC17000852.hg
YJU2B	TC19000238.hg
YJU2B	
CYP46A1	TC14000627.hg
CYP46A1	
TMEM94	
TMEM94	TC17000853.hg
RNU4-89P	TC03002168.hg
RNU6-42P	TC14000206.hg
RNU6-42P	TC0X001437.hg
RNU6-42P	TC19000021.hg
RNU6-42P	TC12000757.hg
RNU6-42P	TC03000967.hg
RNU6-42P	TC10000099.hg
RNU6-42P	TC15001590.hg
RNU6-42P	TC04001378.hg
RNU6-42P	TC04001128.hg
RNU6-42P	TC07001824.hg
RNU6-42P	TC02002540.hg
RNU6-42P	TC08000693.hg
RNU6-42P	TC01000128.hg
RNU6-42P	TC08000390.hg
RNU6-42P	TC19000026.hg
RNU6-42P	TC14001020.hg
RNU6-42P	TC03002169.hg
CEP19	TC03002165.hg
CADM2	
CADM2	TC03002416.hg
CADM2	TC03000455.hg
DENND1A	
DENND1A	TC09001571.hg
DENND1A	TC09001572.hg
METTL5	TC02002512.hg
METTL5	
TRIM4	
TRIM4	TC07003367.hg
MIR6085	
HMGN1P26	
	TC15002571.hg
	TC15001534.hg
	TC15001535.hg
MIR190A	TC15000576.hg
	TC15001536.hg
	TC15001537.hg
	TC10000463.hg
	TC15000577.hg
	TC15002233.hg
MRI1	TC19000239.hg
CUL2	TC10001173.hg
CUL2	
TLN2	
TLN2	TC15002231.hg
TLN2	TC15000575.hg
TLN2	TC15002232.hg
TLN2	TC15002228.hg
	TC14001501.hg
SRP72P2	TC06003950.hg
SRP72P2	TC06002261.hg
TKFC	
TKFC	TC11002698.hg
TKFC	TC11000529.hg
	TC06003951.hg
EML1	
EML1	TC14000628.hg
	TC06002262.hg
CPA5	TC07000812.hg
CPA5	
CPA5	TC07000813.hg
RN7SL173P	
C19orf53	TC19000240.hg
C19orf53	
GTF2H5	TC06001130.hg
GTF2H5	
SPATA24	TC05001843.hg
SPATA24	
KCNQ5	TC06000728.hg
KCNQ5	
KCNQ5	TC06000729.hg
LHX2-AS1	TC09001575.hg
LHX2-AS1	TC09002786.hg
UBE2V1P4	
TOR1B	
TOR1B	TC09000724.hg
MIR5688	
CADM2-AS2	TC03001580.hg
CADM2-AS1	TC03001581.hg
THAP12P2	
	TC03000456.hg
COPB2	
COPB2	TC03003113.hg
COPB2	TC03001832.hg
GAPT	TC05000253.hg
GAPT	
ESCO2	TC08001852.hg
ESCO2	TC08000213.hg
ESCO2	
TOR1A	TC09001654.hg
TOR1A	
NSA2P5	
FAM13B-AS1	TC05002645.hg
FAM13B-AS1	TC05000693.hg
	TC05000694.hg
RNU6-1148P	TC05001823.hg
RNU6-1006P	TC02002514.hg
WNT8A	TC05000695.hg
C9orf78	TC09001655.hg
C9orf78	
HSPD1	
HSPD1	TC02002648.hg
CYB561A3	TC11001852.hg
CYB561A3	
NME5	TC05001824.hg
NME5	
USP20	
USP20	TC09000725.hg
RNU6-1276P	TC08000214.hg
PBK	TC08001086.hg
RNU6-460P	TC05000696.hg
RNU6-888P	TC05001825.hg
FAM13B	TC05001822.hg
FAM13B	
KLF14	ADDON002710.hg
KLF14	TC07001867.hg
KCTD7	TC07003327.hg
KCTD7	
TRIM39-RPP21	TC06004069.hg
QRICH1	TC03001398.hg
QRICH1	
CCL25	TC19000143.hg
CCL25	
BHLHA15	TC07002476.hg
BHLHA15	TC07000583.hg
ACSBG2	
ACSBG2	TC19000111.hg
MIR6785	
CASKIN2	TC17001879.hg
CASKIN2	
RPL8P1	
GPR89P	
RSL24D1P1	
H4C10P	ADDON002309.hg
H4C10P	ADDON002495.hg
H4C10P	TC06004063.hg
H2AC14	ADDON002309.hg
H2AC14	TC06001422.hg
H2BC14	ADDON002868.hg
H2BC14	TC06000265.hg
H4C11	TC06000266.hg
H4C11	TC06001424.hg
H4C12	TC06000266.hg
H4C12	TC06001424.hg
INTS14	TC15001570.hg
INTS14	TC15002583.hg
INTS14	
CNN3P1	
LY86	TC06000051.hg
RN7SL182P	
CPSF7	TC11001853.hg
CPSF7	
SCARA5	TC08001087.hg
SCARA5	
	TC06000053.hg
	TC06001249.hg
BTF3P7	
	TC06003444.hg
	TC06003443.hg
H3C10	ADDON002456.hg
H3C10	TC06004064.hg
MIR6855	
FNBP1	TC09001656.hg
FNBP1	
QARS1	
QARS1	TC03001400.hg
MIR4287	TC08001088.hg
	TC08000215.hg
TSEN54	TC17000854.hg
TSEN54	
NUGGC	TC08001083.hg
NUGGC	
CCZ1B	
CCZ1B	TC07003400.hg
CCZ1B	TC07000058.hg
	TC12000915.hg
	TC12002597.hg
	TC12000916.hg
	TC12002598.hg
	TC12002600.hg
	TC12000917.hg
SPRING1	TC12003105.hg
SPRING1	TC12002009.hg
SPRING1	
ELP3	
ELP3	TC08000216.hg
RNU6-558P	TC12000919.hg
HRK	TC12003107.hg
HRK	TC12002010.hg
HRK	TC12003106.hg
HRK	
RNU1-47P	TC14000629.hg
VDAC3P1	
GFM2	TC05001482.hg
GFM2	
GFM2	TC05001483.hg
	TC14001502.hg
	TC14001503.hg
RD3L	TC14001548.hg
RD3L	
RN7SL634P	
OR6C70	TC12001581.hg
ASPG	TC14000811.hg
ASPG	TC14000812.hg
ASPG	
OR6C68	TC12000483.hg
OR6C64P	
SLC26A10	TC12003248.hg
SLC26A10	
LLGL2	TC17002360.hg
LLGL2	TC17000855.hg
LLGL2	
RTF1	
RTF1	TC15002165.hg
RTF1	TC15000308.hg
MMD2	TC07001113.hg
MMD2	
SCNN1A	TC12001136.hg
SCNN1A	
MESP1	TC15001836.hg
MESP1	TC15002698.hg
GANC	
GANC	TC15002792.hg
MIR203A	TC14000812.hg
MIR203B	TC14001549.hg
KIF26A	TC14000813.hg
	TC19002125.hg
RN7SL663P	
SPINT2	
SPINT2	TC19000522.hg
	TC09000727.hg
GSN	
GSN	TC09000608.hg
RAPGEF5	TC07001185.hg
RAPGEF5	
HLA-H	TC06004066.hg
KIF25	
KIF25	TC06001185.hg
KIF26A-DT	TC14001550.hg
	TC14001215.hg
	TC14001216.hg
	ADDON000232.hg
	TC14002045.hg
	ADDON001891.hg
ZBTB25	
ZBTB25	TC14001217.hg
AKAP5	TC14000389.hg
AKAP5	TC14001730.hg
PPP1R14A	
PPP1R14A	TC19001496.hg
	TC06002096.hg
MESTP1	
MTHFD1	TC14000388.hg
MTHFD1	
BMPR1AP1	TC11003386.hg
BMPR1AP1	TC10000609.hg
BMPR1AP1	TC11002378.hg
UBR3	TC02001009.hg
UBR3	
RNU6-861P	TC06002097.hg
	TC06003846.hg
	TC06002098.hg
	TC06002099.hg
ARHGAP18	TC06004137.hg
ARHGAP18	
	TC19002126.hg
	TC19000524.hg
RNA5SP227	TC07000134.hg
EEF1A1P6	TC09002314.hg
EEF1A1P6	TC06001875.hg
EEF1A1P6	TC07002822.hg
EEF1A1P6	TC06003716.hg
STEAP1B-AS1	TC07000135.hg
RNU6-658P	TC05001483.hg
	TC19002475.hg
NSA2	TC05000361.hg
NSA2	
NSA2	TC05000362.hg
	TC07000136.hg
	TC19000523.hg
IL6-AS1	TC07001189.hg
IL6-AS1	ADDON000935.hg
YIF1B	TC19001497.hg
YIF1B	
MTCYBP42	
LTBR	
LTBR	TC12000078.hg
	TC07002195.hg
CELF2	
CELF2	TC10000081.hg
SNORD93	TC07000139.hg
RPL12P10	
ACHE	
ACHE	TC07001680.hg
ACHE	TC07001679.hg
ACHE	ADDON002502.hg
RNU6-1330P	TC05000362.hg
	TC05001485.hg
FAM169A	TC05001484.hg
FAM169A	
RPL5P21	
SEMA4B	
SEMA4B	TC15000858.hg
	TC08001089.hg
PDE10A	TC06002297.hg
PDE10A	TC06003988.hg
PDE10A	
PDE10A	TC06003991.hg
PDE10A	TC06002300.hg
PDE10A	TC06002301.hg
PDE10A	ADDON000917.hg
PDE10A	TC06003993.hg
PDE10A	TC06002302.hg
RPEP5	
RPL5P22	
TIMM8AP1	
PNOC	TC08000217.hg
PNOC	
EIF3EP2	
	TC02003659.hg
	TC02000976.hg
GCG	TC02002479.hg
GCG	
NUPR1	TC16000989.hg
ZNF395	TC08002265.hg
ZNF395	TC08002614.hg
ZNF395	
CUX1	TC07000650.hg
CUX1	TC07002501.hg
CUX1	
	TC02000977.hg
	TC02002563.hg
SULT1A2	TC16000990.hg
SULT1A2	
RNA5SP112	TC02001060.hg
SDHAF2	TC11003455.hg
SDHAF2	
STUB1P1	
	TC02001061.hg
KRT8P40	
MIR4444-1	TC03000436.hg
DNAJC19P5	
MIR3128	TC02002566.hg
	TC02001063.hg
ARL14EPL	TC05000550.hg
ARL14EPL	TC05002579.hg
MIR6512	
H3P7	
	TC02002567.hg
TTC30B	TC02002568.hg
	ADDON000148.hg
	TC12000079.hg
CD74	TC05001936.hg
CD74	TC05003305.hg
CD74	
	TC02001066.hg
	TC02003713.hg
SRP14P1	TC12002201.hg
TTC30A	TC02002569.hg
TAPBPL	TC12000081.hg
TAPBPL	
DPP4	
DPP4	TC02002478.hg
FBXO16	TC08002265.hg
FBXO16	TC08002615.hg
FBXO16	TC08002614.hg
FBXO16	
PPP1R32	TC11003456.hg
PPP1R32	
RHOT1	TC17000373.hg
RHOT1	
BEAN1-AS1	
HLA-DRB5	TC06004122.hg
HLA-DRB5	TC6_dbb_hap3000180.hg
CD9	TC12000076.hg
CD9	
CTXN3	TC05000609.hg
CTXN3	
MXD3	TC05003436.hg
MXD3	
MXD3	TC05003437.hg
RNU1-61P	TC06001568.hg
HLA-DRB6	TC06003601.hg
HLA-DRB6	TC06004124.hg
HLA-DRB6	TC6_cox_hap2000194.hg
TK2	
TK2	TC16001169.hg
TK2	TC16001927.hg
HLA-DQA1	TC06000400.hg
	TC08001091.hg
RNU6-178P	TC08000218.hg
	TC08000219.hg
	TC11000533.hg
	TC11002701.hg
	ADDON001644.hg
	ADDON001030.hg
PEG13	ADDON001644.hg
PEG13	ADDON001030.hg
LRRC10B	TC11000534.hg
LRRC10B	TC11000535.hg
TRAPPC9	TC08001680.hg
TRAPPC9	
	TC11003174.hg
MIR6747	
TUT1	TC11003484.hg
TUT1	
DICER1	TC14002137.hg
DICER1	TC14001472.hg
DICER1	
LARP1	TC05000855.hg
LARP1	TC05002704.hg
LARP1	
HLA-DQB1-AS1	TC06000401.hg
MTA2	TC11001870.hg
MTA2	
CCDC9B	TC15001234.hg
CCDC9B	
HLA-DQB1	TC06001570.hg
HLA-DQB1	TC06003603.hg
RPS26P18	
	TC02003059.hg
	TC02000088.hg
	TC02004063.hg
	TC02001593.hg
LINC01804	TC02000090.hg
LINC01804	TC02003060.hg
LINC01804	
	TC15002771.hg
C19orf33	TC19000524.hg
C19orf33	TC19002126.hg
RPL21P35	
LINC02351	
RPL23AP26	
LINC02490	TC15000426.hg
LINC02490	
TEX44	TC02001393.hg
PWRN4	TC15002077.hg
PWRN4	
RN7SL499P	
	TC15000366.hg
FUT1	TC19001695.hg
FUT1	
LINC02207	TC15000927.hg
LINC02207	
TRMT1	TC19001218.hg
TRMT1	
RNU1-148P	TC08001063.hg
	TC08001064.hg
ADAM28	
ADAM28	TC08000190.hg
DDX1	TC02000089.hg
DDX1	
UTRN	TC06003109.hg
UTRN	TC06001059.hg
UTRN	
EML3	
EML3	TC11001871.hg
RNU6-343P	TC12000515.hg
ATP5F1B	
ATP5F1B	TC12001609.hg
ATP5F1B	TC12001610.hg
	TC05002471.hg
LINC03000	
LINC03000	TC05002722.hg
PCP4L1	TC01001384.hg
CFAP126	TC01003425.hg
LINC00640	TC14001683.hg
LINC00640	TC14000296.hg
LINC00640	
LINC02915	TC15000268.hg
RRM2P2	
	ADDON001262.hg
	ADDON000520.hg
	TC15000878.hg
	TC15002371.hg
SETP2	
	TC01001387.hg
RNU6-1291P	TC14000298.hg
RNU6-481P	TC01001387.hg
	TC14001130.hg
FRMD6-AS2	
FRMD6-AS2	TC14001131.hg
FRMD6-AS2	TC14001132.hg
FRMD6-AS2	TC14001134.hg
FRMD6-AS2	TC14002004.hg
RN7SL261P	
	TC01004700.hg
	TC01001114.hg
GJA5	TC01003129.hg
	TC15002381.hg
	TC15000924.hg
	TC15002383.hg
CLIP3	TC19001460.hg
CLIP3	
SNORD59A	TC12001611.hg
PTGES3	TC12001612.hg
PTGES3	TC12002910.hg
LINC01366	TC05000934.hg
LINC01366	TC05002728.hg
	TC01001115.hg
PNP	TC14000056.hg
PNP	TC14001578.hg
PNP	
	TC01004702.hg
	TC01001116.hg
	TC06002192.hg
GJA8	TC01001117.hg
	TC05000028.hg
	TC05002197.hg
LINC02208	TC05003200.hg
LINC02208	TC05001704.hg
LINC02208	
GPR89B	TC01005782.hg
GPR89B	TC01001118.hg
GPR89B	TC01003114.hg
GPR89B	TC01001101.hg
GPR89B	
LAMA2	TC06000976.hg
LAMA2	
C5	TC09001542.hg
C5	
	TC05002350.hg
	TC05002349.hg
	TC15002366.hg
	TC15000869.hg
	TC05002940.hg
ALDH1A3-AS1	TC15002002.hg
ALDH1A3-AS1	
	TC05003021.hg
	TC15002327.hg
LINC02488	TC05000432.hg
LINC02488	TC05002493.hg
LINC00926	
LINC00926	TC15000436.hg
LINC02200	TC05000532.hg
LINC02200	TC05002567.hg
ADAMDEC1	TC08000191.hg
ADAMDEC1	
LINC01411	TC05000972.hg
LINC01411	
NTRK3	TC15002690.hg
NTRK3	TC15001815.hg
NTRK3	TC15002689.hg
NTRK3	
THAP8	TC19001461.hg
THAP8	
	TC05002176.hg
LUCAT1	
LUCAT1	TC05003140.hg
LUCAT1	TC05001589.hg
LUCAT1	TC05003141.hg
CFAP70	
CFAP70	TC10001406.hg
POLR2I	TC19001462.hg
POLR2I	
LINC00524	TC14001519.hg
LINC00524	TC14002164.hg
LINC02314	ADDON001872.hg
LINC02314	ADDON000255.hg
LINC02314	TC14000769.hg
LINC02314	TC14001868.hg
	TC14000770.hg
	TC14001869.hg
MIR1247	
	TC14001521.hg
LINC02320	TC14001522.hg
	TC07002003.hg
	TC17001443.hg
	TC17001444.hg
	TC07002011.hg
	TC15000743.hg
	TC14000437.hg
	TC07002008.hg
	TC17000468.hg
	TC04001525.hg
	TC01002878.hg
ZFYVE1	TC14001282.hg
ZFYVE1	
TBCB	
TBCB	TC19000495.hg
ADAM7	
ADAM7	TC08000192.hg
ATE1	
ATE1	TC10001713.hg
RN7SL809P	
PRIM1	TC12001614.hg
PRIM1	
OSMR-DT	TC05001291.hg
OSMR-DT	TC05002966.hg
OSMR-DT	TC05001292.hg
OSMR-DT	
OSMR-DT	TC05001293.hg
PDZK1P1	TC01001099.hg
PDZK1P1	TC01003115.hg
PDZK1P1	TC01003130.hg
PDZK1P1	TC01005783.hg
PDZK1P1	
LINC02804	TC01001119.hg
LINC02804	TC01001102.hg
LINC02804	TC01004704.hg
RNU1-129P	TC01003116.hg
RNU1-129P	TC01003131.hg
	TC05002496.hg
RNVU1-7	TC01002274.hg
RNVU1-7	TC01000225.hg
RNVU1-7	TC14001027.hg
RNVU1-7	TC01000218.hg
RNVU1-7	TC01003132.hg
RNVU1-7	TC14000214.hg
RNVU1-7	TC01003162.hg
RNVU1-7	TC01003117.hg
RNVU1-7	TC01002265.hg
PDE4DIPP1	TC01004706.hg
	TC05003175.hg
ADAM7-AS2	TC08001066.hg
ADAM7-AS2	
PFN1P4	
CAPNS1	18671221
CAPNS1	18671227
CAPNS1	18671229
CAPNS1	18671228
CAPNS1	TC19000496.hg
CAPNS1	18671226
CAPNS1	18671222
CAPNS1	18671225
CAPNS1	18671224
CAPNS1	18671223
ABHD17AP1	TC01001121.hg
LINC02160	
LINC02160	TC05002327.hg
LINC02160	TC05000147.hg
RNU6-1211P	TC01001923.hg
LINC01745	TC01005113.hg
LINC01745	TC01001924.hg
ST18	TC08001208.hg
ST18	
LINC01744	TC01003975.hg
LINC01744	
LINC01744	TC01006201.hg
	TC11000556.hg
	TC05003103.hg
ROM1	
ROM1	TC11002705.hg
LINC02223	
LINC02223	TC05002298.hg
LINC02223	TC05000102.hg
RNU6-809P	TC01002737.hg
	TC01002738.hg
	TC01004450.hg
ROR1-AS1	
ROR1-AS1	TC01002739.hg
ROR1-AS1	TC01005538.hg
RNU1-65P	TC10000590.hg
HMGN2P8	
B3GAT3	TC11001872.hg
B3GAT3	
GHITM	TC10000591.hg
KCTD5	TC16000082.hg
KCTD5	
MFN2	TC01000152.hg
MFN2	
ADAMTS16-DT	TC05002834.hg
ADAMTS16-DT	TC05001134.hg
STEAP1B	TC07001186.hg
STEAP1B	
STEAP1B	TC07001187.hg
STEAP1B	TC07001188.hg
STEAP1B	TC07002825.hg
CERNA2	TC10001470.hg
CERNA2	TC10002743.hg
C10orf99	TC10000592.hg
C10orf99	
EDIL3-DT	
FUBP3	
FUBP3	TC09000738.hg
HSD17B6	TC12000516.hg
HSD17B6	
CDHR1	TC10000593.hg
CDHR1	
DST	TC06003695.hg
DST	TC06001828.hg
DST	TC06003696.hg
DST	
LINC00992	
PRSS27	
PRSS27	TC16000789.hg
	TC05001959.hg
MED28P6	
NTRK3-AS1	TC15000836.hg
NTRK3-AS1	TC15002347.hg
RN7SL586P	
FBXO38-DT	TC05001914.hg
FBXO38-DT	TC05003295.hg
FBXO38-DT	
RBM25-AS1	TC14001283.hg
RBM25	TC14000438.hg
RBM25	
LCTL	TC15001583.hg
LCTL	
GANAB	TC11001873.hg
GANAB	
SYPL1	TC07001737.hg
SYPL1	
STAT5A	TC17000523.hg
STAT5A	
IRX4-AS1	TC05000021.hg
IRX4-AS1	
MAST4-AS1	ADDON001448.hg
MAST4-AS1	ADDON000832.hg
MAST4-AS1	TC05001418.hg
CKMT2-AS1	
CKMT2-AS1	TC05003116.hg
SRRM2-AS1	TC16001746.hg
SRRM2-AS1	
SRRM2-AS1	TC16000790.hg
ABL1	TC09000741.hg
ABL1	TC09002302.hg
SPINK6	TC05000807.hg
SPINK6	
NACA	TC12001613.hg
NACA	
SRRM2	TC16000084.hg
SRRM2	TC16001389.hg
SRRM2	
DCAF13P1	
RNU6-392P	TC07000685.hg
LARP1BP2	
NAMPT	TC10001182.hg
NAMPT	TC07001738.hg
NAMPT	
HMGN1P16	
MARCOL	TC05002683.hg
MARCOL	TC05000808.hg
SPINK13	TC05000809.hg
SPINK14	TC05000806.hg
MFGE8	TC15001825.hg
MFGE8	
MFGE8	TC15001826.hg
BCLAF1P1	
	TC05003185.hg
	TC05001669.hg
TSLP	TC05000518.hg
TSLP	TC05002561.hg
PTPDC1	TC09000455.hg
PTPDC1	
LRIT2	TC10001471.hg
ZNF468	TC19001806.hg
ZNF468	
	TC05001670.hg
WDR36	TC05000519.hg
WDR36	
RGR	TC10000594.hg
RGR	
ARHGEF18-AS1	
WDR62	TC19000493.hg
WDR62	
WDR62	TC19002108.hg
	TC08000761.hg
MIR490	TC07000853.hg
KRT8P51	
	TC08001639.hg
	TC08000762.hg
CHRM2	TC07000852.hg
CHRM2	TC07002612.hg
CHRM2	
	TC08000763.hg
RNU7-181P	TC08001640.hg
MIR5194	
RNU6-1255P	TC08001642.hg
ASAP1-IT2	TC08001643.hg
	TC08000764.hg
RPS3AP21	18670030
RPS3AP21	18670020
RPS3AP21	18670029
RPS3AP21	18670022
RPS3AP21	18670028
RPS3AP21	18670025
RPS3AP21	18670021
RRS1-DT	TC08001284.hg
RRS1-DT	TC08002363.hg
CYCSP24	
RRS1	TC08002603.hg
LMAN2	TC05002103.hg
LMAN2	
MIRLET7A1	TC09000456.hg
MIRLET7A1	TC09000457.hg
MIRLET7F1	TC09000457.hg
LINC02603	TC09002671.hg
LINC02603	TC09001354.hg
LINC02603	TC09001352.hg
LINC02603	
	TC08001957.hg
	TC08002605.hg
	TC08002604.hg
MIRLET7D	TC09000458.hg
DAB2IP	TC09000611.hg
DAB2IP	
PRR7-AS1	TC05003366.hg
PRR7-AS1	TC05002106.hg
PRR7-AS1	
RNU6-1272P	TC07001908.hg
